URL,Comment
https://www.healthcare.gov/help/found-not-eligible-for-medicaid/,"The wording of the question is very confusing.  the explanation of how to answer, even more so."
https://www.healthcare.gov/help/found-not-eligible-for-medicaid/,How does someone who was denied full Medicaid BUT was giving Family Planning Only Medicaid answer this question?
https://www.healthcare.gov/help/found-not-eligible-for-medicaid/,if someone has not applied for medicaid/chip and doesnt expect to apply then their response should be 'none of the above'? can you please make that clearer.
https://www.healthcare.gov/help/found-not-eligible-for-medicaid/,"I told u I'm in texas..Texas doesn't have Medicaid....you need to understabd that if I don't qualify  for ACA, i'm falling into a blank spot..tailor your advice to that instead of acting like all states have Medicaid.
"
https://www.healthcare.gov/help/found-not-eligible-for-medicaid/,Not applicable
https://www.healthcare.gov/help/found-not-eligible-for-medicaid/,perfect
https://www.healthcare.gov/help/found-not-eligible-for-medicaid/,Many states like Georgia have not expanded their Medicaid programs. This is why I was told by DFCS that I did not qualify for Medicaid because it is not based on income. This should be included on this page.
https://www.healthcare.gov/help/found-not-eligible-for-medicaid/,I have read and re-read this page and am still unclear whether I am checking or not checking the box correctly because I h ave never applied for Medicaid because I know my assets are too great for Medicaid assistance.
https://www.healthcare.gov/help/found-not-eligible-for-medicaid/,I still have no clue how to answer this. If I never applied...what do I say? It doesn't address that.
https://www.healthcare.gov/help/found-not-eligible-for-medicaid/,"It is unclear how to answer this, if you never even applied for Medicaid or CHIP.  If you never applied, then technically you would not be declined or accepted.   Please perhaps say, if this is correct, something like ""If you never applied you can answer 'No' ""."
https://www.healthcare.gov/help/found-not-eligible-for-medicaid/,"Some people, like me, do not want their children on Medicaid/Chip.  You need to provide an answer or option for people to avoid having to go through the entire Medicaid process."
https://www.healthcare.gov/help/found-not-eligible-for-medicaid/,How should I answer this question if I've not applied for medicaid? Does this question mean I have to have already applied for medicaid before applying for the AFA market place? I'm just starting the process after being laid off.
https://www.healthcare.gov/help/found-not-eligible-for-medicaid/,I am a single mother with an adult child who needs insurance coverage. We are not eligible for Medicaid or chips so we didn't apply. So how do I answer this question?
https://www.healthcare.gov/help/found-not-eligible-for-medicaid/,"My medicaid coverage ended just over 90 days ago because I received short-term employment for 4 months. It ends (and my health insurance does as well) on December 31, so I don't know which box to check. I lost medicaid coverage about 90 days ago, but I need to figure out what new insurance to get in 20 days."
https://www.healthcare.gov/help/found-not-eligible-for-medicaid/,"If you NEVER applied for aid, are you supposed to answer the question or should you leave it blank?"
https://www.healthcare.gov/help/found-not-eligible-for-medicaid/,"You need a radial button for someone who applied for Medicaid, and was approved."
https://www.healthcare.gov/help/found-not-eligible-for-medicaid/,have not applied for anything so I don't know how to answer
https://www.healthcare.gov/help/found-not-eligible-for-medicaid/,I applied for medicaid and was denied because of in come but it wasn't in the last 90 days.  I cannot remember the dates I applied but I believe it was before I applied for the ACA health insurance through Obamamcare the first time in February 2014. There needs more information about this in this section!!!
https://www.healthcare.gov/help/found-not-eligible-for-medicaid/,"Early in the questions, ask if either of the individuals applied for CHIP/Medicaid etc.   We did not apply for these benefits,  I would like to have answered that question before having to read through all the other questions."
https://www.healthcare.gov/help/found-not-eligible-for-medicaid/,"How do I answer the question if I have never applied for medicaid or chip, and therefore have never been accepted or denied coverage."
https://www.healthcare.gov/help/found-not-eligible-for-medicaid/,Its ok
https://www.healthcare.gov/help/found-not-eligible-for-medicaid/,I don't know if my daughter or I is eligible for Medicaid because I havent received any benefits for 11 months and have not reapplied. These questions do not address that issue.
https://www.healthcare.gov/help/found-not-eligible-for-medicaid/,Reduce the information by tabulation them to make it faster.
https://www.healthcare.gov/help/found-not-eligible-for-medicaid/,My case is simple and normal.  But it is not clearly considered.  I never applied for Medicaid so I don't know if I would be accepted or not.  I never applied so it was never denied.  The question is too large and should be broken down into parts.
https://www.healthcare.gov/help/found-not-eligible-for-medicaid/,"should i have applied for Medicaid if I am unemployed?
"
https://www.healthcare.gov/help/found-not-eligible-for-medicaid/,still a bit ambiguous about checking no or not checking no. My wife qualified for disability 14 months ago. She was told she could ask for medical assistance in two years. She is a an enrolled member of a tribe so qualified for assistance. I found it hard to find the right answer for the disability question. But since she did not apply I will answer no. thank you for your attention.
https://www.healthcare.gov/help/found-not-eligible-for-medicaid/,"If you need me to rewrite it for you, that would have to be salaried.  This is incredibly confusing and I'm an English teacher."
https://www.healthcare.gov/help/found-not-eligible-for-medicaid/,It does not address the fact my state does not offer Medicaid for my age group.
https://www.healthcare.gov/help/found-not-eligible-for-medicaid/,More detail disruption.
https://www.healthcare.gov/help/found-not-eligible-for-medicaid/,Why would I check a box when I didn't apply for chip or Medicaid? It doesn't make sense to me and this page did not help me know which box to check. I did not get turned down cause I did not apply. I didn't apply cause I know I don't qualify!!!! .???
https://www.healthcare.gov/help/found-not-eligible-for-medicaid/,give more options on the question.
https://www.healthcare.gov/help/found-not-eligible-for-medicaid/,Need to add what qualifies a person to be eligible to apply for medicaid.  Are there age restrictions ie does the person have to be at least 65 years old
https://www.healthcare.gov/help/found-not-eligible-for-medicaid/,under the question about American Indian or Alaska native it says to click here if you have more questions.....there is no link!
https://www.healthcare.gov/help/found-not-eligible-for-medicaid/,"Applied for Healthcare.gov, stated my state VA declined to expand Virginia Medicaid to cover individuals in my situation?????? Not clear if I should select choices given. Deleted 1st application had trouble making changes"
https://www.healthcare.gov/help/found-not-eligible-for-medicaid/,ASK : Have you applied for Medicaid or the Children’s Health Insurance Program?
https://www.healthcare.gov/help/found-not-eligible-for-medicaid/,"Not sure how to answer this question, if I nor my spouse applied for medicaid this year."
https://www.healthcare.gov/help/found-not-eligible-for-medicaid/,yes i am a full time student--i was never asked that on my application--this page doesn't say where or when these questions are asked or how to provide these answers if they are relevant to me.....
https://www.healthcare.gov/help/found-not-eligible-for-medicaid/,Word the questioning so people can understand it with going into detail on how to answer it.
https://www.healthcare.gov/help/found-not-eligible-for-medicaid/,"My income has increased, but I currently have Medicaid."
https://www.healthcare.gov/help/found-not-eligible-for-medicaid/,"To the question asking whether I was found not eligible for Medicaid or CHIP, I left the answer blank because the instructions here say ""Note: If you HAVEN’T applied for Medicaid or CHIP, don’t check the box.""

But I got an error by doing that. How do I proceed?"
https://www.healthcare.gov/help/found-not-eligible-for-medicaid/,"You do not address persons with SSD that will have to wait 24 months to qualify for Medicaid.
Please do so.
thank"
https://www.healthcare.gov/help/found-not-eligible-for-medicaid/,too many variables needs to be yes or no
https://www.healthcare.gov/help/found-not-eligible-for-medicaid/,no improvement necessary
https://www.healthcare.gov/help/found-not-eligible-for-medicaid/,"Remove 90 days and put year denied ie. ""denied Medicaid in 2016"""
https://www.healthcare.gov/help/help-for-american-indians-and-alaska-natives/,One can be a native American but not a member of a tribe. Rather insensitive and offensive to suggest otherwise.
https://www.healthcare.gov/help/help-for-american-indians-and-alaska-natives/,This page does not address how to answer the question if a person is enrolled or a first descendant.  As far as I can tell it does not address the first descendant piece in the actual application.
https://www.healthcare.gov/help/help-for-american-indians-and-alaska-natives/,"Defining American Indian status.  What does it mean to say you are an American Indian?
My mother was Cherokee Indian and my father Hawaiian would I be considered both?
"
https://www.healthcare.gov/help/help-for-american-indians-and-alaska-natives/,tell more about zero cost sharing program and how to get it
https://www.healthcare.gov/help/help-for-american-indians-and-alaska-natives/,What about North American Indian Canadian born tribal members who tribe is in Canada?
https://www.healthcare.gov/help/household-questions/,"Please be more specific about the "" Unrelated"" category. Also categorize Daughter-in-law under a specific category."
https://www.healthcare.gov/help/household-questions/,"Baby due in January, instructions unclear"
https://www.healthcare.gov/help/household-questions/,it's ok
https://www.healthcare.gov/help/household-questions/,add in-law  - my husbands mother lives with us and her relation to me is mother in law. related by marriage.  this is not an option
https://www.healthcare.gov/help/household-questions/,"Have the ability to also remove the listed people due to divorce, death, etc."
https://www.healthcare.gov/help/household-questions/,"Should list ""if currently pregnant"", am looking for best option for health coverage for myself and my future child. Want to be proactive to my situation and not reactive."
https://www.healthcare.gov/help/household-questions/,the list doesn't have option of mother-in-law or father-in-law relationship
https://www.healthcare.gov/help/household-questions/,"I have attempted to ""add"" a new person to be covered, my spouse, whose name comes up and I select and provide information that he is my spouse...keep getting error that I can't have more than one spouse...DUHHHHHHH...I keep trying and it won't allow me to add him to the coverage, and no he is not only my current coverage."
https://www.healthcare.gov/help/household-questions/,"I'm being asked to define the relationship between my children. I am unclear on the term 'collateral dependent' so I clicked the ""learn more..."" link. I can't tell from the definition on this page whether the term is appropriate for them. My wife and I are married, we are the biological parents of our children. They are all dependent (under age 10) on us. The part of the definition I find vague is ""dependent on another person"" - does that mean inside the home? outside (like a divorced parent)? ?"
https://www.healthcare.gov/help/household-questions/,"this is the worst site ever! i want to enter my wife, and it says i cannot have more than 1 spouse.  why is this site so horrible?  who wrote this?  ia ma busiiness person, and i would FIRE the person responsible for this MESS!!!!"
https://www.healthcare.gov/help/household-questions/,add category for college student who lives away from home but is a dependent
https://www.healthcare.gov/help/household-questions/,"Collateral Dependent? rather confusing verbiage.  I have to assume that brothers are naturally collateral dependents..or does this mean one of them depends on the other?  The ""other person"" creates a gray area."
https://www.healthcare.gov/help/household-questions/,"Trying to add spouse, isn't accepting the information"
https://www.healthcare.gov/help/household-questions/,"It says that if you select ""other relative"" or ""other unrelated,"" then you will get an additional list of relationships. However, I selected brother/sister and still got the list of other relationships. It would be nice to have some examples because I could not figure out what a collateral dependent was. Is that the same as a brother or sister?"
https://www.healthcare.gov/help/household-questions/,"collateral dependent needs a better explanation.  the application asked since I put i am my mother's daughter, what is my relationship to her ....i assume collateral dependant but the definition is vague. she's like real mom who gave birth to me. that should be clearly listed in one of the definitions."
https://www.healthcare.gov/help/household-questions/,"i'm pregnant and trying to get coverage for my baby as Im still on my parents plan but it doesn't cover the baby - this is not an option and I don't know how to fill out the application
"
https://www.healthcare.gov/help/household-questions/,My last name is Hudson not Husson
https://www.healthcare.gov/help/household-questions/,"I found this page through searching ""Household"", and it was the most relevant of the half dozen hits. I need to know if it's possible to delete a member from a household. This page offered no help."
https://www.healthcare.gov/help/household-questions/,"By letting me actually Delete a person with the remove button under Household instead of keeping them there - The Insured doesn't qualify because the ""person"" you want deleted counts as a Household Member!"
https://www.healthcare.gov/help/household-questions/,"the definition of ""collateral dependent"" is a little too vague. Are siblings collateral dependents with one another since they are both dependent on another person?"
https://www.healthcare.gov/help/household-questions/,"Please define Collateral dependent with an example. For instance, are the brother and sister living in the same house both dependent on their parents or something else?"
https://www.healthcare.gov/help/household-questions/,Julie is my daughter as well as my spouses daughter.  You don't allow me to select her as a daughter.  No other relationship applies.  So I don't see what the correct answer is.
https://www.healthcare.gov/help/household-questions/,"I still can't figure out if my son is a colateral dependent to my daughter. According to this page I will only be asked this if I said ""other"" relationship, but it DID ask this, even though I stated they were brother/sister and that fact was listed in the same box. The definition on the site applies to a brother and sister as well as it does to other relatives. I am calling the phone center."
https://www.healthcare.gov/help/household-questions/,Mother in law. Is it other unrelative?
https://www.healthcare.gov/help/household-questions/,need a choice for step brother step sister
https://www.healthcare.gov/help/household-questions/,"When selecting my husband's name from the drop down menu as someone I want to add to coverage, I am told not to pick ""more than one spouse"". I am only choosing ""spouse"" once and his name once. I cannot move past this glitch to add him."
https://www.healthcare.gov/help/household-questions/,My child is no longer my dependent.  How can I get her off of my application so that I won't have to answer questions about her?
https://www.healthcare.gov/help/household-questions/,good job
https://www.healthcare.gov/help/household-questions/,Add a bullet point explaining if an unborn child is included as a person. (I'm currently pregnant)
https://www.healthcare.gov/help/household-questions/,how I can add my spouce
https://www.healthcare.gov/help/household-questions/,Please include the classification for blood children who live in another household but are not otherwise covered for insurance.
https://www.healthcare.gov/help/household-questions/,"Everything was understandable.  I was thinking you should have a ""back to previous page"" button to click on."
https://www.healthcare.gov/help/household-questions/,how to remove a dependent that will not be used in Healthcare application?
https://www.healthcare.gov/help/household-questions/,It won't let me add my spouse. It says I already have one
https://www.healthcare.gov/help/household-questions/,Very helpful
https://www.healthcare.gov/help/household-questions/,don't understand biological child isn't listed
https://www.healthcare.gov/help/household-questions/,"The definition of collateral dependent is unclear.
""Collateral dependent: A relative by blood or marriage who lives in the home and is dependent on another person for a major portion of their support.""

The question is whether the word ""Another"" means ""a third person"" or does it mean they are dependent upon one another. Is a traditional relationship between siblings by blood dependent upon their parents one of Collateral Dependents or not?  The word ""another"" should be clarified.
"
https://www.healthcare.gov/help/household-questions/,"you should be more specific about who can be part of these for a first time applicant. I have children but they're Grown, if they are in the same situation as me, should they apply appart? one family group? is not clear at all"
https://www.healthcare.gov/help/how-do-i-find-my-plan-id/,i got into this site to explain to me how to get my 2016 plan ID and it still doesn't tell me how to.  Where is an easy button to click to bring me to my 2016 plan ID.  This is very Confusing.  please work to improve it.  it's very typical of govt web pages and they are difficult to find simple answers for.
https://www.healthcare.gov/help/how-do-i-find-my-plan-id/,"Give intstructions for canceling any coverage, especially auto-enrollments"
https://www.healthcare.gov/help/how-do-i-find-my-plan-id/,"this page could actually tell someone how to find their plan ID.  The title of this page is ""how do I find my plan ID?"" yet the page DOES NOT ACTUALLY TELL ANYONE HOW TO DO THAT."
https://www.healthcare.gov/help/how-do-i-find-my-plan-id/,"Is my 2016 subscriber ID the same as my 2017 subscriber ID,  and if not, where in my profile can I find it? Also, is it called something else? Is that why no results are found when I type 'subscriber ID'?"
https://www.healthcare.gov/help/how-do-i-find-my-plan-id/,Please include links to the pages on here so we don't have to try to find them. It's not clear where to find them and I've now spent an hour trying to navigate to the page that allows me to compare plans. I have yet to find my plan ID.
https://www.healthcare.gov/help/how-do-i-find-my-plan-id/,"More reasons numbers are not recognized? I do not want to choose this plan; only want it to be highlighted when browsing for a new plan.  Number came from Plans & Programs, 14-digits. Says it is not correct. The plan has been offered to us for renewal so I assume it's there. You do not address what could be wrong with a number, other than it not being the right number and I'm sure it is, if asking to highlight for browsing plan purposes, rather than for choosing a plan."
https://www.healthcare.gov/help/how-do-i-find-my-plan-id/,1. I'm already logged in. 2. There's no link to either 2016 plan or new enrollment. Why should I have to call?????
https://www.healthcare.gov/help/how-do-i-find-my-plan-id/,This does not tell me how to access the available plans to figure out what plan I might want.
https://www.healthcare.gov/help/how-do-i-find-my-plan-id/,"This does not give sufficient assistance.  I KNOW my current plan will not be available, but I can not get past the ""application id"" requirement to get an answer to correct my application.  
"
https://www.healthcare.gov/help/how-do-i-find-my-plan-id/,"I clicked ""how do I find my plan ID"" and you give a page full of info that does not include my plan ID or even a link to it.
the page instructs to see ""saved plans"" . Wouldn't it be nice if that was a link to saved plans? dumb Now I have to go look for saved plans....wherever that is. this clearly needs improvement.
"
https://www.healthcare.gov/help/how-do-i-find-my-plan-id/,not user friendly
https://www.healthcare.gov/help/how-do-i-find-my-plan-id/,You need to give an option to cancel the pre-enrollment.
https://www.healthcare.gov/help/how-do-i-find-my-plan-id/,Answer the question that is the title to the page!  Nowhere on this page does it tell where to find my plan id!  Unbelievable....
https://www.healthcare.gov/help/how-do-i-find-my-plan-id/,please put a link on this page that will help customers find their plan ID so that they can view their plan. this site is very difficult to navigate to the Plan Ids and the application IDs.
https://www.healthcare.gov/help/how-do-i-find-my-plan-id/,there is bno search by plan box. this is frustration help
https://www.healthcare.gov/help/how-do-i-find-my-plan-id/,I am away from home for an extended period of time. My US Mail is being held at post office. HOW DO I FIND OUT WHAT PLAN I AM ENROLLED IN?
https://www.healthcare.gov/help/how-do-i-find-my-plan-id/,"Provide link or direction on ""How to select a Plan"".  Currently, all is says is ""...you need to select a plan..."", but it doesn't tell you how to select a plan.  Currently, I completed application and I now want to select a plan.  Not sure how to do this, but I have no choice but to keep digging for directions..."
https://www.healthcare.gov/help/how-do-i-find-my-plan-id/,"There's actually very LITTLE info on this page!
"
https://www.healthcare.gov/help/how-do-i-find-my-plan-id/,Should have information on what to do if you don't remember your ID# or if the letter is not with you
https://www.healthcare.gov/help/how-do-i-find-my-plan-id/,"Include a link to actually enroll.  I've tried to choose my plan for several days now and keep getting the ""Eligibility Results Notice"" but no link to choose."
https://www.healthcare.gov/help/how-do-i-resolve-an-inconsistency/,"Outstanding list of documents, but maybe advise how many of the documents you need from each category."
https://www.healthcare.gov/help/how-do-i-resolve-an-inconsistency/,List year of tax information needed.  There is confusion as to whether 2015 Tax Return would be acceptable since self employed individuals do not have their current year tax returns done by February deadline.
https://www.healthcare.gov/help/how-do-i-resolve-an-inconsistency/,Simplify !!
https://www.healthcare.gov/help/how-do-i-resolve-an-inconsistency/,"There are no indications regarding how long it might take to verify an applicant's identity. It's worrisome because the 15 December application deadline is approaching fast. What should people expect when they've submitted both a valid driver's license and a valid US passport? How long does it take to verify an identity with those documents?
"
https://www.healthcare.gov/help/how-do-i-resolve-an-inconsistency/,WHERE TO OBTAIN A 1095-A FORM
https://www.healthcare.gov/help/how-do-i-resolve-an-inconsistency/,Include the fax number to which these documents should be sent. We can't find this critical information so the result is that your clients have to wait on the phone lines to get clarification.
https://www.healthcare.gov/help/how-do-i-resolve-an-inconsistency/,"This page and the eligibility results notice don't give me specifically what it is that the marketplace needs from me. I'm not sure what to get from my employer to send to you all. I definitely need assistance paying my premium but I don't know what information is needed, I don't know what needs to be clarified."
https://www.healthcare.gov/help/how-do-i-resolve-an-inconsistency/,"My best guess at certain types of income can't be verified-Capital gains, dividends etc for the new year depend on an unpredictable stock market. Why no advice about this? It starts Jan. 1 at zero gain or loss. Guess?"
https://www.healthcare.gov/help/how-do-i-terminate-my-marketplace-coverage/,"This page does not tell what date you should enter if you are entering a termination date bc other coverage is taking effect in the future. Does one enter the last date of the existing covered month or the first day of the new coverage month? It implies to enter the first day of the month, however that is not possible when the new coverage month is January bc the calendar only goes through the current calendar year.  Very confusing."
https://www.healthcare.gov/help/how-do-i-terminate-my-marketplace-coverage/,"It would be helpful to know if coverage ends at the beginning of the selected date, or the end. I'm not sure whether to select Nov. 30th or Dec. 1st!"
https://www.healthcare.gov/help/how-do-i-terminate-my-marketplace-coverage/,"I followed the instructions for ""how do I terminate my marketplace coverage"". There was no option to click on a terminate coverage button. 



"
https://www.healthcare.gov/help/how-do-i-terminate-my-marketplace-coverage/,"You have automatically enrolled me, and there is no red ""Terminate Coverage"" button to click. Also, every time I click ""Remove"", the damned policy keeps reappearing. IT WILL NOT DISAPPEAR. I do not get a subsidy and DO NOT want coverage through this asinine, overpriced program, and now you are forcing me to waste more of my time and call you to tell you that. GREAT JOB!"
https://www.healthcare.gov/help/how-do-i-terminate-my-marketplace-coverage/,Please add a topic about how my premium bill will be adjusted due to my cancelling in the middle of the month and that I do not have to pay on the first of the month (because there is a 30 day grace period anyway) because my bill will be adjusted since I am cancelling on Dec. 13th.
https://www.healthcare.gov/help/how-do-i-terminate-my-marketplace-coverage/,there is no red button anywhere
https://www.healthcare.gov/help/how-do-i-terminate-my-marketplace-coverage/,"Tell people to go to the current year of eligibility, you don't see this directive if you don't"
https://www.healthcare.gov/help/how-do-i-terminate-my-marketplace-coverage/,Will you get the money back for paying for the first month of your plan.
https://www.healthcare.gov/help/how-do-i-terminate-my-marketplace-coverage/,It appears that terminating coverage through healthcare.gov will terminate all coverage (even CHIP).  Please make it clear that termination is only for the selected insurance plan (private).  As it reads now is not clear.
https://www.healthcare.gov/help/how-do-i-terminate-my-marketplace-coverage/,"Make clear that termination of current coverage, 2016, would be December 31, 2016."
https://www.healthcare.gov/help/how-do-i-terminate-my-marketplace-coverage/,I'm trying to terminate my coverage and there is no red button saying “End (Terminate) All Coverage.” ... I think it would help if there was some guidance on what to do if that happens.
https://www.healthcare.gov/help/how-do-i-terminate-my-marketplace-coverage/,"I've been on hold twice for over an hour. Also, the website won't bring up my application so I can terminate my coverage. I sent proof of receiving insurance at my new job and that wasn't good enough. I'm currently on hold again. Completely ridiculous. Oh and you're trying to enroll me into another insurance even though I've let you know I'm cancelling my insurance with you. RIDICULOUS. How do you expect anyone to be able to do anything correctly if I can't get through your website or on phone??"
https://www.healthcare.gov/help/how-do-i-terminate-my-marketplace-coverage/,"I attempted to terminate my coverage a few different times. I followed all the instructions. I received no confirmation that it was terminated. I continued to receive emails and information about my ""future coverage"" that did not exist. There needs to be a confirmation email that confirms termination."
https://www.healthcare.gov/help/how-do-i-terminate-my-marketplace-coverage/,The information on how to cancel or terminate a plan is incorrect. There is no red button that says “End (Terminate) All Coverage.”
https://www.healthcare.gov/help/how-do-i-terminate-my-marketplace-coverage/,Trying to terminate the policy was very confusing. Needs to be a selection from the first page.
https://www.healthcare.gov/help/how-do-i-terminate-my-marketplace-coverage/,"Trying to terminate coverage and have clicked the red ""Terminate"" button several times and never get indication or confirmation that the coverage has been terminated.  Need proof that this has happened and thought I'd get a confirmation email or at least a screen I could print, showing coverage has been terminated but nothing like this appears!"
https://www.healthcare.gov/help/how-do-i-terminate-my-marketplace-coverage/,I have tried repeated to cancel my enrollment (I have a different plan now) but it still shows I'm enrolled.  Please confirm that I have cancelled my Ambetter plan.  Please.  - William J Tisch
https://www.healthcare.gov/help/how-do-i-terminate-my-marketplace-coverage/,"Start over? Seriously, this entire website is the most confusing, least consistently informative, and least user friendly on the internet!"
https://www.healthcare.gov/help/how-do-i-terminate-my-marketplace-coverage/,"“Your existing applications,”  is not an option when I log in nor is My plans & programs. I have been auto enrolled into an account I do not want and there is no visible way to cancel it!"
https://www.healthcare.gov/help/how-do-i-terminate-my-marketplace-coverage/,"The labels referenced in the section ""How do I terminate my Marketplace coverage?"" (For example ""My Plans & Coverage"") are outdated. They don't exist anymore which made it hard for me to figure out how to terminate coverage."
https://www.healthcare.gov/help/how-do-i-terminate-my-marketplace-coverage/,"The ""terminate coverage"" button does not work"
https://www.healthcare.gov/help/how-do-i-terminate-my-marketplace-coverage/,I followed these direction exactly and there is no red button to terminate the coverage. Now I am sitting on hold.
https://www.healthcare.gov/help/how-do-i-terminate-my-marketplace-coverage/,"Have the ""how to"" instructions actually match the web site!"
https://www.healthcare.gov/help/how-do-i-terminate-my-marketplace-coverage/,"the information is incorrect. when I select ""Your existing applications"" there is no info on the left side of the screen. I am unable to cancel my coverage."
https://www.healthcare.gov/help/how-do-i-terminate-my-marketplace-coverage/,I am looking for information on how to discontinue coverage so that it will not automatically go in to affect January of 2017. There's no instructions here on how to do that.
https://www.healthcare.gov/help/how-do-i-terminate-my-marketplace-coverage/,"Although this answered the question, it was not complete.  I wanted to remove someone on the application but when i followed the given instructions, the person i wanted to delete wasn't listed as a household member, and i could not figure out how to delete this person.  these instructions need some augmentation."
https://www.healthcare.gov/help/how-do-i-terminate-my-marketplace-coverage/,"Someone should not actually terminate this coverage until they have an effective date for new coverage to start ... such as when obtaining coverage with an employer. If the employer fails to provide coverage on day 91, as directed by law, and the employee terminates this assuming they have coverage .... they'd have a gap. Or in my case, the employer told me on day 91 that I'd have to wait an additional month for coverage, which is also not legal. So you can't give 15 days notice to terminate."
https://www.healthcare.gov/help/how-do-i-terminate-my-marketplace-coverage/,The site won't let me terminate 2017 coverage before it starts
https://www.healthcare.gov/help/how-do-i-terminate-my-marketplace-coverage/,"Please give instructions on how to terminate dental but not medical insurance.
"
https://www.healthcare.gov/help/how-do-i-terminate-my-marketplace-coverage/,"Explain what happens with auto payments of premiums. I want it in writing that when I cancel my coverage the government or healthcare industry (basically the same thing at this point) will not be able to remain taking my money that could not afford this ineffective, basically pointless healthcare in the first place. Explain that if I cancel my coverage on the last day of the month a payment will not also be withdrawn on the last day of the month as it is now. Clarify what you do with our money!"
https://www.healthcare.gov/help/how-do-i-terminate-my-marketplace-coverage/,"I voluntarily want to cancel my coverage because I am eligible for employment coverage, BUT despite explaining how to end the coverage, the tab of End my coverage is inactivated. Isn't that WEIRD?
Thanks."
https://www.healthcare.gov/help/how-do-i-terminate-my-marketplace-coverage/,"Clarify the date to use as the end of coverage date. For example, if coverage is to end before the first of February, should the end date be 1/31 or 2/1? In many insurance contracts, the use of 2/1 indicates that as of the first second of 2/1, coverage is no longer available and the use of 1/31 suggests that  coverage is no longer available on the last day of January."
https://www.healthcare.gov/help/how-do-i-terminate-my-marketplace-coverage/,"Won't let me cancel my coverage! I am now on Medicare!
"
https://www.healthcare.gov/help/how-do-i-terminate-my-marketplace-coverage/,i can't get to the page to cancel the policy
https://www.healthcare.gov/help/how-do-i-terminate-my-marketplace-coverage/,We had called Healthcare Marketplace and Anthem on 7 December 2016 and told in a conference call that we would like to Cancel Policy as it is too expensive. We had enrolled in a local HMO called IU health.
https://www.healthcare.gov/help/how-do-i-terminate-my-marketplace-coverage/,"I do not need or want this coverage for this year. I chose not to continue to pay a premium for it and did not re enroll in the plan as I now have employer health coverage. I did choose FL coverage for my son on another plan. Now when I try to terminate, it says I have to keep it until Jan 31, and I am not. I am already covered on another plan eff 1-1 and have not paid the premium nor do I plan to."
https://www.healthcare.gov/help/how-do-i-terminate-my-marketplace-coverage/,"Two accounts created ""How to cancel one of them"".  This has been the worst experience EVER!  Your system and some unskilled supervisors and others have created havoc for us by creating a 2nd account.  Now we get duplicates in the mail with two account numbers.  Your customer service is no help-the supervisor was more interested in talking over me than helping and she hung up.  The rest of them put you through the grueling 2hr long phone call -- Rediculous to have to go through the whole app"
https://www.healthcare.gov/help/how-do-i-terminate-my-marketplace-coverage/,Please update the instructions to terminate coverage. I received coverage from an employer recnetly & I don't have the links or buttons you specify when I log in.  Please assist - call me at 408-234-8349 if possible.
https://www.healthcare.gov/help/how-do-i-terminate-my-marketplace-coverage/,What kind of refund am I eligible for if I terminate my coverage before it begins? What if I cancel mid month?
https://www.healthcare.gov/help/how-do-i-terminate-my-marketplace-coverage/,"The 15 day notice is very burdensome. I got a job and health insurance with final confirmation on January 30, I would like to cancel immediately but instead am charged for the entire month of February. This is not acceptable. I should be able to contact the insurance company directly and cancel immediately rather than go through Healthcare.gov."
https://www.healthcare.gov/help/how-do-i-terminate-my-marketplace-coverage/,I am not given the option to terminate and end my current coverage as I just gained insurance through my employer.
https://www.healthcare.gov/help/how-to-change-plans/,"why not include the link on this page??? Just more hoops to jump through
"
https://www.healthcare.gov/help/how-to-change-plans/,What I need to know is how to add medical when I only have dental now. This does not deal with that.
https://www.healthcare.gov/help/how-to-change-plans/,"This page is deplorable, so unfriendly user. There is no way I can see other plans. I need to change the current plan for 2017 since I am not able to afford it, I have not approved it and I won't pay a dime of it. This is a tricky, misleading site."
https://www.healthcare.gov/help/how-to-change-plans/,"I am following the change plan option and I get here, where it says to go to the beginning and choose top right.  Why cant you have that option right here?"
https://www.healthcare.gov/help/how-to-change-plans/,"Is the first sentence correct? Shouldn't it say you can make changes in your coverage even if your 2017 coverage has started? It now says ""if your 2016 coverage has started"
https://www.healthcare.gov/help/how-to-change-plans/,I can not find how to shop for new plan
https://www.healthcare.gov/help/how-to-change-plans/,I need to know how to cancel my coverage.  I cannot find this information anywhere.  This would be a good option to have on this page.
https://www.healthcare.gov/help/how-to-change-plans/,have links on t his page!!!!
https://www.healthcare.gov/help/how-to-change-plans/,what blue button why can't I get into changing my 2017 why did you already fill out my application and now i cannot get into change it  why can't I push a button and go right there?????? I can't remember it all to go there????? I am visually impaired it doesn't help I know the print is big I should have to give permission for you to fill out my application for me what the heck???????
https://www.healthcare.gov/help/how-to-change-plans/,"I am now able to apply for coverage through employer.  I couldn't find a place that stated I can receive coverage now, but I no longer wish to receive coverage here."
https://www.healthcare.gov/help/how-to-change-plans/,"I cannot complete my application process because I don't see where I can put last month's income, I'm currently Unemployed since 11/22/2016.  I don't see where I can put information about future applying for Unemployment Insurance and or Medicaid.  So this is going to be left undone until clarification on this application process be made."
https://www.healthcare.gov/help/how-to-change-plans/,"Give a link to click to go directly to ""Changing Health Plan"""
https://www.healthcare.gov/help/how-to-change-plans/,add how to CANCEL information
https://www.healthcare.gov/help/how-to-change-plans/,"Provide a link to ""Change Health Plans"""
